City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
300,Honningsvag,NO,70.9821,25.9704,42.55,70,75,9.22,broken clouds
301,Kunya,NG,12.2233,8.5325,86.32,28,53,8.39,broken clouds
302,Antalaha,MG,-14.9003,50.2788,69.46,85,8,7.49,clear sky
303,Marapanim,BR,-0.7175,-47.6997,72.84,94,100,3.02,light rain
304,Comodoro Rivadavia,AR,-45.8667,-67.5,49.86,53,0,11.5,clear sky
305,Talcahuano,CL,-36.7167,-73.1167,53.28,94,100,2.3,overcast clouds
306,Murgud,IN,16.4,74.2,73.11,90,65,5.37,broken clouds
307,Tessalit,ML,20.1986,1.0114,87.55,21,0,3.8,clear sky
308,Saint Anthony,US,45.0205,-93.218,68.05,49,75,0.0,broken clouds
309,Vyartsilya,RU,62.1764,30.693,48.42,76,30,3.0,scattered clouds
310,Mastic Beach,US,40.7668,-72.8521,69.78,84,100,21.0,overcast clouds
311,Helsinki,FI,60.1695,24.9355,55.0,71,0,4.61,clear sky
312,Danilov,RU,58.1908,40.1717,41.94,91,8,5.23,clear sky
313,Alekseyevka,RU,50.6309,38.6903,54.88,84,0,3.22,clear sky
314,Kalmunai,LK,7.4167,81.8167,79.57,73,100,1.59,overcast clouds
315,Yenagoa,NG,4.9247,6.2642,75.67,93,100,3.67,overcast clouds
316,Yangambi,CD,0.8102,24.4336,69.67,77,100,1.34,overcast clouds
317,Puerto Colombia,CO,10.9878,-74.9547,73.49,78,85,5.46,overcast clouds
318,Laguna,US,38.421,-121.4238,95.31,29,0,10.36,clear sky
319,Kasongo-Lunda,CD,-6.4667,16.8167,63.97,54,56,1.79,broken clouds
320,Bor,RU,56.3567,44.0669,48.13,78,99,11.18,overcast clouds
321,Abancay,PE,-13.6339,-72.8814,54.66,81,25,2.71,scattered clouds
322,Kangaatsiaq,GL,68.3065,-53.4641,35.29,68,73,9.08,broken clouds
323,Vila Franca Do Campo,PT,37.7167,-25.4333,69.19,95,100,6.35,overcast clouds
324,Praia Da Vitoria,PT,38.7333,-27.0667,68.25,94,20,6.87,few clouds
325,Utete,TZ,-7.986,38.758,66.7,90,34,1.88,scattered clouds
326,Sisimiut,GL,66.9395,-53.6735,41.92,54,26,6.38,scattered clouds
327,Perigueux,FR,45.1833,0.7167,58.96,80,100,2.42,overcast clouds
328,Reconquista,AR,-29.15,-59.65,54.14,89,0,4.54,clear sky
329,Grande-Synthe,FR,51.0154,2.2998,58.1,91,97,7.92,overcast clouds
330,Havre-Saint-Pierre,CA,50.2334,-63.5986,53.96,54,0,9.22,clear sky
331,Nalut,LY,30.3333,10.85,84.04,20,5,9.28,clear sky
332,Cannington,AU,-32.0167,115.95,59.2,51,0,20.71,clear sky
333,Seabra,BR,-12.4186,-41.7703,59.99,76,4,2.04,clear sky
334,Mineros,BO,-17.1167,-63.2333,67.48,89,0,3.98,clear sky
335,Luderitz,NA,-26.6481,15.1594,67.15,30,0,9.48,clear sky
336,Boone,US,39.0334,-92.3335,82.65,83,0,5.86,clear sky
337,Changji,CN,44.0167,87.3167,75.99,33,0,6.71,clear sky
338,Sinjar,IQ,36.3209,41.8754,78.04,32,0,6.98,clear sky
339,Sehwan,PK,26.4279,67.863,85.77,50,0,8.43,clear sky
340,Barabinsk,RU,55.3571,78.357,47.73,79,100,8.37,overcast clouds
341,Barahona,DO,18.2085,-71.1008,78.66,85,100,5.93,overcast clouds
342,Piacabucu,BR,-10.4056,-36.4344,73.92,88,66,6.11,broken clouds
343,Leshukonskoye,RU,64.8989,45.7622,49.14,75,0,3.36,clear sky
344,Fuglebjerg,DK,55.306,11.5477,55.42,88,100,15.99,overcast clouds
